car_id,ride_date,deviation_normal,target_class
c20402175f,2020-01-21,0.0,engine_ignition
c20402175f,2020-01-22,0.0,engine_ignition
c20402175f,2020-01-23,0.0,engine_ignition
c20402175f,2020-01-24,0.0,engine_ignition
c20402175f,2020-01-25,0.0,engine_ignition
c20402175f,2020-01-26,0.0,engine_ignition
c20402175f,2020-01-27,0.001,engine_ignition
c20402175f,2020-01-28,0.001,engine_ignition
c20402175f,2020-01-29,0.001,engine_ignition
c20402175f,2020-01-30,0.001,engine_ignition
c20402175f,2020-01-31,0.001,engine_ignition
c20402175f,2020-02-01,0.001,engine_ignition
c20402175f,2020-02-02,0.001,engine_ignition
c20402175f,2020-02-03,0.001,engine_ignition
c20402175f,2020-02-04,0.001,engine_ignition
c20402175f,2020-02-05,0.001,engine_ignition
c20402175f,2020-02-06,0.001,engine_ignition
c20402175f,2020-02-07,0.001,engine_ignition
c20402175f,2020-02-08,0.001,engine_ignition
c20402175f,2020-02-09,0.001,engine_ignition
c20402175f,2020-02-10,0.001,engine_ignition
c20402175f,2020-02-11,0.001,engine_ignition
c20402175f,2020-02-12,0.001,engine_ignition
c20402175f,2020-02-13,0.001,engine_ignition
c20402175f,2020-02-14,0.001,engine_ignition
c20402175f,2020-02-15,0.001,engine_ignition
c20402175f,2020-02-16,0.001,engine_ignition
c20402175f,2020-02-17,0.001,engine_ignition
c20402175f,2020-02-18,0.001,engine_ignition
c20402175f,2020-02-19,0.001,engine_ignition
c20402175f,2020-02-20,-0.339,engine_ignition
c20402175f,2020-02-21,-0.679,engine_ignition
c20402175f,2020-02-22,-1.019,engine_ignition
c20402175f,2020-02-23,-1.359,engine_ignition
c20402175f,2020-02-24,-1.699,engine_ignition
c20402175f,2020-02-25,-2.039,engine_ignition
c20402175f,2020-02-26,-2.379,engine_ignition
c20402175f,2020-02-27,-2.719,engine_ignition
c20402175f,2020-02-28,-2.889,engine_ignition
c20402175f,2020-02-29,-3.229,engine_ignition
c20402175f,2020-03-01,-3.569,engine_ignition
c20402175f,2020-03-02,-3.908,engine_ignition
c20402175f,2020-03-03,-4.248,engine_ignition
c20402175f,2020-03-04,-4.588,engine_ignition
c20402175f,2020-03-05,-4.928,engine_ignition
c20402175f,2020-03-06,-5.268,engine_ignition
c20402175f,2020-03-07,-5.608,engine_ignition
c20402175f,2020-03-08,-5.778,engine_ignition
c20402175f,2020-03-09,-6.118,engine_ignition
c20402175f,2020-03-10,-6.458,engine_ignition
c20402175f,2020-03-11,-6.798,engine_ignition
c20402175f,2020-03-12,-7.138,engine_ignition
c20402175f,2020-03-13,-7.478,engine_ignition
c20402175f,2020-03-14,-7.817,engine_ignition
c20402175f,2020-03-15,-8.157,engine_ignition
c20402175f,2020-03-16,-8.497,engine_ignition
c20402175f,2020-03-17,-8.667,engine_ignition
c20402175f,2020-03-18,-9.007,engine_ignition
c20402175f,2020-03-19,-9.347,engine_ignition
c20402175f,2020-03-20,-9.687,engine_ignition
c20402175f,2020-03-21,-10.027,engine_ignition
c20402175f,2020-03-22,-10.367,engine_ignition
c20402175f,2020-03-23,-10.707,engine_ignition
c20402175f,2020-03-24,-11.047,engine_ignition
c20402175f,2020-03-25,-11.387,engine_ignition
c20402175f,2020-03-26,-11.557,engine_ignition
c20402175f,2020-03-27,-11.897,engine_ignition
c20402175f,2020-03-28,-12.237,engine_ignition
c20402175f,2020-03-29,-12.577,engine_ignition
c20402175f,2020-03-30,-12.918,engine_ignition
c20402175f,2020-03-31,-13.257,engine_ignition
c20402175f,2020-04-01,-13.598,engine_ignition
p-7909067P,2020-01-01,-2.723,engine_ignition
p-7909067P,2020-01-02,-1.077,engine_ignition
p-7909067P,2020-01-03,-2.009,engine_ignition
p-7909067P,2020-01-04,-0.962,engine_ignition
p-7909067P,2020-01-05,-1.334,engine_ignition
p-7909067P,2020-01-06,-2.619,engine_ignition
p-7909067P,2020-01-07,-4.838,engine_ignition
p-7909067P,2020-01-08,-4.637,engine_ignition
p-7909067P,2020-01-09,-8.024,engine_ignition
p-7909067P,2020-01-10,-4.523,engine_ignition
p-7909067P,2020-01-11,-2.397,engine_ignition
p-7909067P,2020-01-12,-4.584,engine_ignition
p-7909067P,2020-01-13,-8.131,engine_ignition
p-7909067P,2020-01-14,-11.441,engine_ignition
p-7909067P,2020-01-15,-12.179,engine_ignition
p-7909067P,2020-01-16,-13.419,engine_ignition
p-7909067P,2020-01-17,-9.589,engine_ignition
p-7909067P,2020-01-18,-14.02,engine_ignition
p-7909067P,2020-01-19,-14.483,engine_ignition
p-7909067P,2020-01-20,-17.092,engine_ignition
p-7909067P,2020-01-21,-19.976,engine_ignition
p-7909067P,2020-01-22,-17.084,engine_ignition
p-7909067P,2020-01-23,-17.825,engine_ignition
p-7909067P,2020-01-24,-22.118,engine_ignition
p-7909067P,2020-01-25,-21.186,engine_ignition
p-7909067P,2020-01-26,-19.459,engine_ignition
p-7909067P,2020-01-27,-23.254,engine_ignition
p-7909067P,2020-01-28,-23.403,engine_ignition
p-7909067P,2020-01-29,-27.258,engine_ignition
p-7909067P,2020-01-30,-26.519,engine_ignition
p-7909067P,2020-01-31,-24.961,engine_ignition
p-7909067P,2020-02-01,-20.952,engine_ignition
p-7909067P,2020-02-02,-17.064,engine_ignition
p-7909067P,2020-02-03,-14.179,engine_ignition
p-7909067P,2020-02-04,-14.247,engine_ignition
p-7909067P,2020-02-05,-16.264,engine_ignition
p-7909067P,2020-02-06,-13.913,engine_ignition
p-7909067P,2020-02-07,-15.093,engine_ignition
p-7909067P,2020-02-08,-19.037,engine_ignition
p-7909067P,2020-02-09,-19.399,engine_ignition
p-7909067P,2020-02-10,-22.625,engine_ignition
p-7909067P,2020-02-11,-21.121,engine_ignition
p-7909067P,2020-02-12,-20.102,engine_ignition
p-7909067P,2020-02-13,-21.365,engine_ignition
p-7909067P,2020-02-14,-24.599,engine_ignition
p-7909067P,2020-02-15,-23.238,engine_ignition
p-7909067P,2020-02-16,-20.898,engine_ignition
p-7909067P,2020-02-17,-20.364,engine_ignition
p-7909067P,2020-02-18,-21.335,engine_ignition
p-7909067P,2020-02-19,3.842,engine_ignition
p-7909067P,2020-02-20,5.048,engine_ignition
p-7909067P,2020-02-21,3.109,engine_ignition
p-7909067P,2020-02-22,1.919,engine_ignition
p-7909067P,2020-02-23,4.128,engine_ignition
p-7909067P,2020-02-24,2.928,engine_ignition
p-7909067P,2020-02-25,2.933,engine_ignition
p-7909067P,2020-02-26,2.692,engine_ignition
p-7909067P,2020-02-27,2.561,engine_ignition
p-7909067P,2020-02-28,3.335,engine_ignition
p-7909067P,2020-02-29,6.838,engine_ignition
p-7909067P,2020-03-01,6.389,engine_ignition
p-7909067P,2020-03-02,5.937,engine_ignition
p-7909067P,2020-03-03,-1.77,engine_ignition
p-7909067P,2020-03-04,3.87,engine_ignition
p-7909067P,2020-03-05,1.387,engine_ignition
p-7909067P,2020-03-06,4.352,engine_ignition
p-7909067P,2020-03-07,11.578,engine_ignition
p-7909067P,2020-03-08,12.571,engine_ignition
p-7909067P,2020-03-09,13.383,engine_ignition
p-7909067P,2020-03-10,9.636,engine_ignition
p-7909067P,2020-03-11,7.353,engine_ignition
p-7909067P,2020-03-12,4.543,engine_ignition
p-7909067P,2020-03-13,4.58,engine_ignition
p-7909067P,2020-03-14,5.405,engine_ignition
p-7909067P,2020-03-15,3.978,engine_ignition
p-7909067P,2020-03-16,-0.261,engine_ignition
p-7909067P,2020-03-17,-0.413,engine_ignition
p-7909067P,2020-03-18,2.105,engine_ignition
p-7909067P,2020-03-19,1.64,engine_ignition
p-7909067P,2020-03-20,-2.285,engine_ignition
p-7909067P,2020-03-21,-3.767,engine_ignition
p-7909067P,2020-03-22,4.154,engine_ignition
p-7909067P,2020-03-23,4.562,engine_ignition
p-7909067P,2020-03-24,0.216,engine_ignition
p-7909067P,2020-03-25,-4.411,engine_ignition
p-7909067P,2020-03-26,-4.835,engine_ignition
p-7909067P,2020-03-27,-5.797,engine_ignition
p-7909067P,2020-03-28,-9.563,engine_ignition
p-7909067P,2020-03-29,-10.407,engine_ignition
p-7909067P,2020-03-30,-9.375,engine_ignition
p-7909067P,2020-03-31,-10.168,engine_ignition
p-7909067P,2020-04-01,-9.225,engine_ignition
x-8934991u,2020-01-01,1.169,engine_fuel
x-8934991u,2020-01-02,3.583,engine_fuel
x-8934991u,2020-01-03,4.546,engine_fuel
x-8934991u,2020-01-04,3.927,engine_fuel
x-8934991u,2020-01-05,5.589,engine_fuel
x-8934991u,2020-01-06,7.314,engine_fuel
x-8934991u,2020-01-07,10.659,engine_fuel
x-8934991u,2020-01-08,11.73,engine_fuel
x-8934991u,2020-01-09,14.396,engine_fuel
x-8934991u,2020-01-10,12.149,engine_fuel
x-8934991u,2020-01-11,14.094,engine_fuel
x-8934991u,2020-01-12,12.806,engine_fuel
x-8934991u,2020-01-13,16.626,engine_fuel
x-8934991u,2020-01-14,23.453,engine_fuel
x-8934991u,2020-01-15,20.592,engine_fuel
x-8934991u,2020-01-16,20.011,engine_fuel
x-8934991u,2020-01-17,29.713,engine_fuel
x-8934991u,2020-01-18,29.593,engine_fuel
x-8934991u,2020-01-19,30.552,engine_fuel
x-8934991u,2020-01-20,36.661,engine_fuel
x-8934991u,2020-01-21,36.542,engine_fuel
x-8934991u,2020-01-22,41.01,engine_fuel
x-8934991u,2020-01-23,34.819,engine_fuel
x-8934991u,2020-01-24,28.893,engine_fuel
x-8934991u,2020-01-25,25.228,engine_fuel
x-8934991u,2020-01-26,27.719,engine_fuel
x-8934991u,2020-01-27,28.837,engine_fuel
x-8934991u,2020-01-28,25.539,engine_fuel
x-8934991u,2020-01-29,23.776,engine_fuel
x-8934991u,2020-01-30,26.909,engine_fuel
x-8934991u,2020-01-31,28.99,engine_fuel
x-8934991u,2020-02-01,29.091,engine_fuel
x-8934991u,2020-02-02,32.281,engine_fuel
x-8934991u,2020-02-03,30.825,engine_fuel
x-8934991u,2020-02-04,34.088,engine_fuel
x-8934991u,2020-02-05,30.914,engine_fuel
x-8934991u,2020-02-06,24.923,engine_fuel
x-8934991u,2020-02-07,26.3,engine_fuel
x-8934991u,2020-02-08,30.992,engine_fuel
x-8934991u,2020-02-09,31.808,engine_fuel
x-8934991u,2020-02-10,32.848,engine_fuel
x-8934991u,2020-02-11,34.525,engine_fuel
x-8934991u,2020-02-12,31.483,engine_fuel
x-8934991u,2020-02-13,32.157,engine_fuel
x-8934991u,2020-02-14,32.02,engine_fuel
x-8934991u,2020-02-15,35.243,engine_fuel
x-8934991u,2020-02-16,36.398,engine_fuel
x-8934991u,2020-02-17,41.513,engine_fuel
x-8934991u,2020-02-18,47.6,engine_fuel
x-8934991u,2020-02-19,42.529,engine_fuel
x-8934991u,2020-02-20,47.484,engine_fuel
x-8934991u,2020-02-21,48.443,engine_fuel
x-8934991u,2020-02-22,51.406,engine_fuel
x-8934991u,2020-02-23,50.93,engine_fuel
x-8934991u,2020-02-24,48.098,engine_fuel
x-8934991u,2020-02-25,50.936,engine_fuel
x-8934991u,2020-02-26,52.029,engine_fuel
x-8934991u,2020-02-27,50.889,engine_fuel
x-8934991u,2020-02-28,52.21,engine_fuel
x-8934991u,2020-02-29,47.216,engine_fuel
x-8934991u,2020-03-01,49.448,engine_fuel
x-8934991u,2020-03-02,47.915,engine_fuel
x-8934991u,2020-03-03,50.866,engine_fuel
x-8934991u,2020-03-04,52.534,engine_fuel
x-8934991u,2020-03-05,52.529,engine_fuel
x-8934991u,2020-03-06,52.139,engine_fuel
x-8934991u,2020-03-07,48.744,engine_fuel
x-8934991u,2020-03-08,48.26,engine_fuel
x-8934991u,2020-03-09,44.987,engine_fuel
x-8934991u,2020-03-10,41.405,engine_fuel
x-8934991u,2020-03-11,48.128,engine_fuel
x-8934991u,2020-03-12,48.579,engine_fuel
x-8934991u,2020-03-13,47.6,engine_fuel
x-8934991u,2020-03-14,46.276,engine_fuel
x-8934991u,2020-03-15,50.982,engine_fuel
x-8934991u,2020-03-16,51.242,engine_fuel
x-8934991u,2020-03-17,50.463,engine_fuel
x-8934991u,2020-03-18,55.079,engine_fuel
x-8934991u,2020-03-19,52.687,engine_fuel
x-8934991u,2020-03-20,57.007,engine_fuel
x-8934991u,2020-03-21,53.239,engine_fuel
x-8934991u,2020-03-22,47.702,engine_fuel
x-8934991u,2020-03-23,44.785,engine_fuel
x-8934991u,2020-03-24,43.77,engine_fuel
x-8934991u,2020-03-25,42.034,engine_fuel
x-8934991u,2020-03-26,40.337,engine_fuel
x-8934991u,2020-03-27,40.939,engine_fuel
x-8934991u,2020-03-28,45.559,engine_fuel
x-8934991u,2020-03-29,43.042,engine_fuel
x-8934991u,2020-03-30,45.158,engine_fuel
x-8934991u,2020-03-31,44.787,engine_fuel
x-8934991u,2020-04-01,46.294,engine_fuel
b46831044u,2020-01-01,0.0,engine_fuel
b46831044u,2020-01-02,-0.0,engine_fuel
b46831044u,2020-01-03,-0.0,engine_fuel
b46831044u,2020-01-04,0.0,engine_fuel
b46831044u,2020-01-05,0.0,engine_fuel
b46831044u,2020-01-06,0.0,engine_fuel
b46831044u,2020-01-07,0.0,engine_fuel
b46831044u,2020-01-08,0.0,engine_fuel
b46831044u,2020-01-09,-0.0,engine_fuel
b46831044u,2020-01-10,0.0,engine_fuel
b46831044u,2020-01-11,0.0,engine_fuel
b46831044u,2020-01-12,0.0,engine_fuel
b46831044u,2020-01-13,0.0,engine_fuel
b46831044u,2020-01-14,-0.0,engine_fuel
b46831044u,2020-01-15,-0.0,engine_fuel
b46831044u,2020-01-16,-0.0,engine_fuel
b46831044u,2020-01-17,-0.0,engine_fuel
b46831044u,2020-01-18,-0.0,engine_fuel
b46831044u,2020-01-19,-0.0,engine_fuel
b46831044u,2020-01-20,-0.0,engine_fuel
b46831044u,2020-01-21,-0.0,engine_fuel
b46831044u,2020-01-22,-0.0,engine_fuel
b46831044u,2020-01-23,-0.0,engine_fuel
b46831044u,2020-01-24,-0.0,engine_fuel
b46831044u,2020-01-25,-0.0,engine_fuel
b46831044u,2020-01-26,-0.0,engine_fuel
b46831044u,2020-01-27,-0.0,engine_fuel
b46831044u,2020-01-28,-0.0,engine_fuel
b46831044u,2020-01-29,-0.001,engine_fuel
b46831044u,2020-01-30,-0.001,engine_fuel
b46831044u,2020-01-31,-0.001,engine_fuel
b46831044u,2020-02-01,-0.0,engine_fuel
b46831044u,2020-02-02,-0.0,engine_fuel
b46831044u,2020-02-03,-0.001,engine_fuel
b46831044u,2020-02-04,-0.001,engine_fuel
b46831044u,2020-02-05,-0.001,engine_fuel
b46831044u,2020-02-06,-0.0,engine_fuel
b46831044u,2020-02-07,-0.001,engine_fuel
b46831044u,2020-02-08,-0.001,engine_fuel
b46831044u,2020-02-09,-0.001,engine_fuel
b46831044u,2020-02-10,-0.001,engine_fuel
b46831044u,2020-02-11,-0.001,engine_fuel
b46831044u,2020-02-12,-0.001,engine_fuel
b46831044u,2020-02-13,-0.001,engine_fuel
b46831044u,2020-02-14,-0.0,engine_fuel
b46831044u,2020-02-15,-0.0,engine_fuel
b46831044u,2020-02-16,-0.001,engine_fuel
b46831044u,2020-02-17,-0.001,engine_fuel
b46831044u,2020-02-18,-0.001,engine_fuel
b46831044u,2020-02-19,-0.001,engine_fuel
b46831044u,2020-02-20,-0.001,engine_fuel
b46831044u,2020-02-21,-0.34,engine_fuel
b46831044u,2020-02-22,-0.679,engine_fuel
b46831044u,2020-02-23,-1.02,engine_fuel
b46831044u,2020-02-24,-1.36,engine_fuel
b46831044u,2020-02-25,-1.7,engine_fuel
b46831044u,2020-02-26,-2.04,engine_fuel
b46831044u,2020-02-27,-2.21,engine_fuel
b46831044u,2020-02-28,-2.55,engine_fuel
b46831044u,2020-02-29,-2.89,engine_fuel
b46831044u,2020-03-01,-3.23,engine_fuel
b46831044u,2020-03-02,-3.57,engine_fuel
b46831044u,2020-03-03,-3.91,engine_fuel
b46831044u,2020-03-04,-4.25,engine_fuel
b46831044u,2020-03-05,-4.59,engine_fuel
b46831044u,2020-03-06,-4.93,engine_fuel
b46831044u,2020-03-07,-5.1,engine_fuel
b46831044u,2020-03-08,-5.44,engine_fuel
b46831044u,2020-03-09,-5.78,engine_fuel
b46831044u,2020-03-10,-6.12,engine_fuel
b46831044u,2020-03-11,-6.46,engine_fuel
b46831044u,2020-03-12,-6.8,engine_fuel
b46831044u,2020-03-13,-7.14,engine_fuel
b46831044u,2020-03-14,-7.48,engine_fuel
b46831044u,2020-03-15,-7.82,engine_fuel
b46831044u,2020-03-16,-7.99,engine_fuel
b46831044u,2020-03-17,-8.33,engine_fuel
b46831044u,2020-03-18,-8.669,engine_fuel
b46831044u,2020-03-19,-9.009,engine_fuel
b46831044u,2020-03-20,-9.349,engine_fuel
b46831044u,2020-03-21,-9.689,engine_fuel
b46831044u,2020-03-22,-10.029,engine_fuel
b46831044u,2020-03-23,-10.369,engine_fuel
b46831044u,2020-03-24,-10.709,engine_fuel
b46831044u,2020-03-25,-11.05,engine_fuel
b46831044u,2020-03-26,-11.22,engine_fuel
b46831044u,2020-03-27,-11.56,engine_fuel
b46831044u,2020-03-28,-11.9,engine_fuel
b46831044u,2020-03-29,-12.24,engine_fuel
b46831044u,2020-03-30,-12.58,engine_fuel
b46831044u,2020-03-31,-12.92,engine_fuel
b46831044u,2020-04-01,-13.261,engine_fuel
n31353865P,2020-01-01,3.568,engine_fuel
n31353865P,2020-01-02,1.58,engine_fuel
n31353865P,2020-01-03,-0.859,engine_fuel
n31353865P,2020-01-04,-0.496,engine_fuel
n31353865P,2020-01-05,6.936,engine_fuel
n31353865P,2020-01-06,12.308,engine_fuel
n31353865P,2020-01-07,15.681,engine_fuel
n31353865P,2020-01-08,17.435,engine_fuel
n31353865P,2020-01-09,20.188,engine_fuel
n31353865P,2020-01-10,19.291,engine_fuel
n31353865P,2020-01-11,21.808,engine_fuel
n31353865P,2020-01-12,22.487,engine_fuel
n31353865P,2020-01-13,25.151,engine_fuel
n31353865P,2020-01-14,24.93,engine_fuel
n31353865P,2020-01-15,25.813,engine_fuel
n31353865P,2020-01-16,23.468,engine_fuel
n31353865P,2020-01-17,22.207,engine_fuel
n31353865P,2020-01-18,19.645,engine_fuel
n31353865P,2020-01-19,22.393,engine_fuel
n31353865P,2020-01-20,23.078,engine_fuel
n31353865P,2020-01-21,24.288,engine_fuel
n31353865P,2020-01-22,29.198,engine_fuel
n31353865P,2020-01-23,27.119,engine_fuel
n31353865P,2020-01-24,25.592,engine_fuel
n31353865P,2020-01-25,23.336,engine_fuel
n31353865P,2020-01-26,23.742,engine_fuel
n31353865P,2020-01-27,25.379,engine_fuel
n31353865P,2020-01-28,24.484,engine_fuel
n31353865P,2020-01-29,23.609,engine_fuel
n31353865P,2020-01-30,25.375,engine_fuel
n31353865P,2020-01-31,25.476,engine_fuel
n31353865P,2020-02-01,21.986,engine_fuel
n31353865P,2020-02-02,20.778,engine_fuel
n31353865P,2020-02-03,19.879,engine_fuel
n31353865P,2020-02-04,18.497,engine_fuel
n31353865P,2020-02-05,13.389,engine_fuel
n31353865P,2020-02-06,14.614,engine_fuel
n31353865P,2020-02-07,15.49,engine_fuel
n31353865P,2020-02-08,15.241,engine_fuel
n31353865P,2020-02-09,19.342,engine_fuel
n31353865P,2020-02-10,19.113,engine_fuel
n31353865P,2020-02-11,14.845,engine_fuel
n31353865P,2020-02-12,12.688,engine_fuel
n31353865P,2020-02-13,11.521,engine_fuel
n31353865P,2020-02-14,10.702,engine_fuel
n31353865P,2020-02-15,10.306,engine_fuel
n31353865P,2020-02-16,9.336,engine_fuel
n31353865P,2020-02-17,10.942,engine_fuel
n31353865P,2020-02-18,9.234,engine_fuel
n31353865P,2020-02-19,10.194,engine_fuel
n31353865P,2020-02-20,11.361,engine_fuel
n31353865P,2020-02-21,13.831,engine_fuel
n31353865P,2020-02-22,38.299,engine_fuel
n31353865P,2020-02-23,41.794,engine_fuel
n31353865P,2020-02-24,42.022,engine_fuel
n31353865P,2020-02-25,39.584,engine_fuel
n31353865P,2020-02-26,42.415,engine_fuel
n31353865P,2020-02-27,39.866,engine_fuel
n31353865P,2020-02-28,48.115,engine_fuel
n31353865P,2020-02-29,45.228,engine_fuel
n31353865P,2020-03-01,48.174,engine_fuel
n31353865P,2020-03-02,45.28,engine_fuel
n31353865P,2020-03-03,48.272,engine_fuel
n31353865P,2020-03-04,45.953,engine_fuel
n31353865P,2020-03-05,47.691,engine_fuel
n31353865P,2020-03-06,49.65,engine_fuel
n31353865P,2020-03-07,49.496,engine_fuel
n31353865P,2020-03-08,44.202,engine_fuel
n31353865P,2020-03-09,46.717,engine_fuel
n31353865P,2020-03-10,46.971,engine_fuel
n31353865P,2020-03-11,43.625,engine_fuel
n31353865P,2020-03-12,41.505,engine_fuel
n31353865P,2020-03-13,40.712,engine_fuel
n31353865P,2020-03-14,41.954,engine_fuel
n31353865P,2020-03-15,37.07,engine_fuel
n31353865P,2020-03-16,36.791,engine_fuel
n31353865P,2020-03-17,40.879,engine_fuel
n31353865P,2020-03-18,46.233,engine_fuel
n31353865P,2020-03-19,46.327,engine_fuel
n31353865P,2020-03-20,49.796,engine_fuel
n31353865P,2020-03-21,48.93,engine_fuel
n31353865P,2020-03-22,45.853,engine_fuel
n31353865P,2020-03-23,44.265,engine_fuel
n31353865P,2020-03-24,44.371,engine_fuel
n31353865P,2020-03-25,48.037,engine_fuel
n31353865P,2020-03-26,45.191,engine_fuel
n31353865P,2020-03-27,43.822,engine_fuel
n31353865P,2020-03-28,38.654,engine_fuel
n31353865P,2020-03-29,37.907,engine_fuel
n31353865P,2020-03-30,35.289,engine_fuel
n31353865P,2020-03-31,38.565,engine_fuel
n31353865P,2020-04-01,44.224,engine_fuel
J20066002Q,2020-01-01,-0.012,engine_ignition
J20066002Q,2020-01-02,0.475,engine_ignition
J20066002Q,2020-01-03,-1.205,engine_ignition
J20066002Q,2020-01-04,-5.195,engine_ignition
J20066002Q,2020-01-05,-6.349,engine_ignition
J20066002Q,2020-01-06,-2.198,engine_ignition
J20066002Q,2020-01-07,-4.205,engine_ignition
J20066002Q,2020-01-08,-7.535,engine_ignition
J20066002Q,2020-01-09,-8.503,engine_ignition
J20066002Q,2020-01-10,-12.683,engine_ignition
J20066002Q,2020-01-11,-11.475,engine_ignition
J20066002Q,2020-01-12,-6.575,engine_ignition
J20066002Q,2020-01-13,-7.664,engine_ignition
J20066002Q,2020-01-14,-9.514,engine_ignition
J20066002Q,2020-01-15,-6.882,engine_ignition
J20066002Q,2020-01-16,-6.412,engine_ignition
J20066002Q,2020-01-17,-12.082,engine_ignition
J20066002Q,2020-01-18,-12.018,engine_ignition
J20066002Q,2020-01-19,-19.556,engine_ignition
J20066002Q,2020-01-20,-18.426,engine_ignition
J20066002Q,2020-01-21,-18.733,engine_ignition
J20066002Q,2020-01-22,-19.923,engine_ignition
J20066002Q,2020-01-23,-16.695,engine_ignition
J20066002Q,2020-01-24,-19.679,engine_ignition
J20066002Q,2020-01-25,-20.418,engine_ignition
J20066002Q,2020-01-26,-18.219,engine_ignition
J20066002Q,2020-01-27,-17.841,engine_ignition
J20066002Q,2020-01-28,-23.767,engine_ignition
J20066002Q,2020-01-29,-21.032,engine_ignition
J20066002Q,2020-01-30,-24.017,engine_ignition
J20066002Q,2020-01-31,-24.177,engine_ignition
J20066002Q,2020-02-01,-23.33,engine_ignition
J20066002Q,2020-02-02,-30.3,engine_ignition
J20066002Q,2020-02-03,-34.6,engine_ignition
J20066002Q,2020-02-04,-36.499,engine_ignition
J20066002Q,2020-02-05,-34.722,engine_ignition
J20066002Q,2020-02-06,-34.991,engine_ignition
J20066002Q,2020-02-07,-33.858,engine_ignition
J20066002Q,2020-02-08,-32.471,engine_ignition
J20066002Q,2020-02-09,-33.631,engine_ignition
J20066002Q,2020-02-10,-35.843,engine_ignition
J20066002Q,2020-02-11,-37.537,engine_ignition
J20066002Q,2020-02-12,-37.347,engine_ignition
J20066002Q,2020-02-13,-35.418,engine_ignition
J20066002Q,2020-02-14,-37.186,engine_ignition
J20066002Q,2020-02-15,-32.129,engine_ignition
J20066002Q,2020-02-16,-41.171,engine_ignition
J20066002Q,2020-02-17,-41.49,engine_ignition
J20066002Q,2020-02-18,10.136,engine_ignition
J20066002Q,2020-02-19,7.793,engine_ignition
J20066002Q,2020-02-20,10.57,engine_ignition
J20066002Q,2020-02-21,11.632,engine_ignition
J20066002Q,2020-02-22,11.162,engine_ignition
J20066002Q,2020-02-23,7.615,engine_ignition
J20066002Q,2020-02-24,4.909,engine_ignition
J20066002Q,2020-02-25,4.264,engine_ignition
J20066002Q,2020-02-26,8.603,engine_ignition
J20066002Q,2020-02-27,5.857,engine_ignition
J20066002Q,2020-02-28,7.95,engine_ignition
J20066002Q,2020-02-29,8.088,engine_ignition
J20066002Q,2020-03-01,7.872,engine_ignition
J20066002Q,2020-03-02,5.398,engine_ignition
J20066002Q,2020-03-03,5.498,engine_ignition
J20066002Q,2020-03-04,5.369,engine_ignition
J20066002Q,2020-03-05,6.593,engine_ignition
J20066002Q,2020-03-06,4.895,engine_ignition
J20066002Q,2020-03-07,6.769,engine_ignition
J20066002Q,2020-03-08,10.026,engine_ignition
J20066002Q,2020-03-09,6.546,engine_ignition
J20066002Q,2020-03-10,4.546,engine_ignition
J20066002Q,2020-03-11,1.338,engine_ignition
J20066002Q,2020-03-12,2.097,engine_ignition
J20066002Q,2020-03-13,1.175,engine_ignition
J20066002Q,2020-03-14,1.293,engine_ignition
J20066002Q,2020-03-15,2.564,engine_ignition
J20066002Q,2020-03-16,0.059,engine_ignition
J20066002Q,2020-03-17,-0.58,engine_ignition
J20066002Q,2020-03-18,3.814,engine_ignition
J20066002Q,2020-03-19,4.714,engine_ignition
J20066002Q,2020-03-20,4.467,engine_ignition
J20066002Q,2020-03-21,-1.963,engine_ignition
J20066002Q,2020-03-22,3.54,engine_ignition
J20066002Q,2020-03-23,1.189,engine_ignition
J20066002Q,2020-03-24,6.391,engine_ignition
J20066002Q,2020-03-25,6.042,engine_ignition
J20066002Q,2020-03-26,4.336,engine_ignition
J20066002Q,2020-03-27,-0.184,engine_ignition
J20066002Q,2020-03-28,-2.259,engine_ignition
J20066002Q,2020-03-29,0.273,engine_ignition
J20066002Q,2020-03-30,-1.404,engine_ignition
J20066002Q,2020-03-31,-4.04,engine_ignition
J20066002Q,2020-04-01,-0.364,engine_ignition
O-7679980f,2020-01-01,-0.057,engine_ignition
O-7679980f,2020-01-02,-1.21,engine_ignition
O-7679980f,2020-01-03,0.471,engine_ignition
O-7679980f,2020-01-04,-3.234,engine_ignition
O-7679980f,2020-01-05,-1.129,engine_ignition
O-7679980f,2020-01-06,-4.067,engine_ignition
O-7679980f,2020-01-07,-7.323,engine_ignition
O-7679980f,2020-01-08,-2.283,engine_ignition
O-7679980f,2020-01-09,-2.858,engine_ignition
O-7679980f,2020-01-10,1.829,engine_ignition
O-7679980f,2020-01-11,1.215,engine_ignition
O-7679980f,2020-01-12,1.003,engine_ignition
O-7679980f,2020-01-13,5.599,engine_ignition
O-7679980f,2020-01-14,5.189,engine_ignition
O-7679980f,2020-01-15,5.517,engine_ignition
O-7679980f,2020-01-16,0.447,engine_ignition
O-7679980f,2020-01-17,-0.846,engine_ignition
O-7679980f,2020-01-18,0.574,engine_ignition
O-7679980f,2020-01-19,1.219,engine_ignition
O-7679980f,2020-01-20,1.706,engine_ignition
O-7679980f,2020-01-21,2.089,engine_ignition
O-7679980f,2020-01-22,3.222,engine_ignition
O-7679980f,2020-01-23,3.821,engine_ignition
O-7679980f,2020-01-24,-1.18,engine_ignition
O-7679980f,2020-01-25,0.605,engine_ignition
O-7679980f,2020-01-26,-3.607,engine_ignition
O-7679980f,2020-01-27,-5.759,engine_ignition
